Plot 3 2021-06-28T151158668.fcf

,,,,El1.Average,El2.Average,El3.Average
Emissivity,,,,0.30000001192092896,0.30000001192092896,0.30000001192092896
Distance,,,,0.30000001192092896,0.30000001192092896,0.30000001192092896
Reflected temperature,,,,22.9999942779541,22.9999942779541,22.9999942779541
Location X,,,,148,250,351
Location Y,,,,242,244,245
Size X,,,,19,17,17
Size Y,,,,14,14,12
Surface (pixels),,,,199,175,151

Date,Time,Milliseconds,Relative time,El1.Average,El2.Average,El3.Average
28/06/2021,15:40:58,600,1740.16,285.891933728702,291.525870012556,291.010245215814
28/06/2021,15:40:58,760,1740.32,286.1172105032,291.64568132673,291.210779051118
28/06/2021,15:40:58,920,1740.48,286.003206339314,291.596552559989,291.143515277383
28/06/2021,15:40:59,080,1740.64,286.125579220566,291.606423688616,291.250996570713
28/06/2021,15:40:59,240,1740.8,286.114437390811,291.595231410435,291.138686830634
28/06/2021,15:40:59,400,1740.96,286.091449526686,291.495130092076,291.231542928329
28/06/2021,15:40:59,560,1741.12,286.09477686283,291.512284284319,291.193433951068
28/06/2021,15:40:59,720,1741.28,286.028936338185,291.451445661272,291.086885161747
28/06/2021,15:40:59,880,1741.44,286.067539234257,291.381124441964,291.096998606297
28/06/2021,15:41:00,040,1741.6,286.072328960476,291.411852155413,291.15103978037
28/06/2021,15:41:00,200,1741.76,286.051011281996,291.362796979632,291.054299057714
28/06/2021,15:41:00,360,1741.92,286.038758857765,291.402870570592,291.112660389073
28/06/2021,15:41:00,520,1742.08,286.107603600277,291.315411900112,291.088162857965
28/06/2021,15:41:00,680,1742.24,286.077149204273,291.254089181083,291.078707461326
28/06/2021,15:41:00,840,1742.4,285.980958871506,291.291579066685,291.074101125957
28/06/2021,15:41:01,000,1742.56,286.115205544323,291.278974086217,291.110215749172
28/06/2021,15:41:01,160,1742.72,286.052667665721,291.198981061663,291.035924242032
28/06/2021,15:41:01,320,1742.88,286.139784923151,291.23575491769,291.058261492394
28/06/2021,15:41:01,480,1743.04,286.063323821255,291.20163835798,291.065238902111
28/06/2021,15:41:01,640,1743.2,286.12198351376,291.132486746652,291.011211673156
28/06/2021,15:41:01,800,1743.36,286.110081351582,291.195280936105,291.056718838925
28/06/2021,15:41:01,960,1743.52,286.155129130761,291.060219900949,291.006190217883
28/06/2021,15:41:02,120,1743.68,286.113517416182,291.191148681641,291.05938902596
28/06/2021,15:41:02,280,1743.84,286.175309531054,291.176052246094,291.081969810637
28/06/2021,15:41:02,440,1744,286.102845925183,291.037529645647,291.140532032543
28/06/2021,15:41:02,600,1744.16,286.105941695784,291.039015590123,291.048800234763
28/06/2021,15:41:02,760,1744.32,286.214579519914,290.981145717076,291.041284826418
28/06/2021,15:41:02,920,1744.48,286.164128135796,290.929159807478,291.050613504372
28/06/2021,15:41:03,080,1744.64,286.222935355488,290.952048863002,291.074950363462
28/06/2021,15:41:03,240,1744.8,286.184088318791,290.868512311663,291.044912174048
28/06/2021,15:41:03,400,1744.96,286.160201489626,290.876103864397,291.124310423996
28/06/2021,15:41:03,560,1745.12,285.442263349217,290.164529506138,290.29398169107
28/06/2021,15:41:03,720,1745.28,285.43499939885,290.067054966518,290.250330438677
28/06/2021,15:41:03,880,1745.44,285.458539339765,290.041933942522,290.258920025352
28/06/2021,15:41:04,040,1745.6,285.459451800016,290.072307477679,290.291706009416
28/06/2021,15:41:04,200,1745.76,285.433014836144,289.973084716797,290.310241497116
28/06/2021,15:41:04,360,1745.92,285.458913065081,290.032622070313,290.309403375285
28/06/2021,15:41:04,520,1746.08,285.501155220683,289.963003801618,290.287963665084
28/06/2021,15:41:04,680,1746.24,285.482067472372,289.959123709542,290.294527773826
28/06/2021,15:41:04,840,1746.4,285.545241006056,289.954908272879,290.35631192441
28/06/2021,15:41:05,000,1746.56,285.494283704901,289.882457798549,290.303028030901
28/06/2021,15:41:05,160,1746.72,285.574289293145,289.992564174107,290.374840338499
28/06/2021,15:41:05,320,1746.88,285.557546337645,289.849331926618,290.327105591629
28/06/2021,15:41:05,480,1747.04,285.542667408085,289.815514787946,290.349703757179
28/06/2021,15:41:05,640,1747.2,285.679026234689,289.895926862444,290.434622050911
28/06/2021,15:41:05,800,1747.36,285.551272598343,289.771909005301,290.297807099803
28/06/2021,15:41:05,960,1747.52,285.645633256615,289.817796456473,290.278232397623
28/06/2021,15:41:06,120,1747.68,285.632667273133,289.717278006417,290.264755754281
28/06/2021,15:41:06,280,1747.84,285.704501358109,289.855988943917,290.302743469643
28/06/2021,15:41:06,440,1748,285.671703089422,289.763796386719,290.284770839262
28/06/2021,15:41:06,600,1748.16,285.537761592386,289.659966517857,290.296692702944
28/06/2021,15:41:06,760,1748.32,285.747129660755,289.754551304408,290.345167753712
28/06/2021,15:41:06,920,1748.48,285.753754888947,289.787944859096,290.341190969707
28/06/2021,15:41:07,080,1748.64,285.71001813879,289.704231654576,290.348913533798
28/06/2021,15:41:07,240,1748.8,285.789615036854,289.707271902902,290.339769780241
28/06/2021,15:41:07,400,1748.96,285.70668206143,289.720479736328,290.282051743261
28/06/2021,15:41:07,560,1749.12,285.783471955726,289.757223597935,290.318002258705
28/06/2021,15:41:07,720,1749.28,285.669023830088,289.53695992606,290.226102513193
28/06/2021,15:41:07,880,1749.44,285.77578520655,289.627418910435,290.308158015573
28/06/2021,15:41:08,040,1749.6,285.717261846341,289.564498116629,290.253138460071
28/06/2021,15:41:08,200,1749.76,285.771424259972,289.5866292899,290.366866560172
28/06/2021,15:41:08,360,1749.92,285.775298458847,289.583363037109,290.33026385781
28/06/2021,15:41:08,520,1750.08,285.819976193222,289.534839041574,290.246137202181
28/06/2021,15:41:08,680,1750.24,285.819034442231,289.479134347098,290.254068538843
28/06/2021,15:41:08,840,1750.4,285.79261956143,289.43584891183,290.285606535855
28/06/2021,15:41:09,000,1750.56,285.875033124607,289.516998116629,290.217387622555
28/06/2021,15:41:09,160,1750.72,285.832275390625,289.478669782366,290.305313211403
28/06/2021,15:41:09,320,1750.88,285.815309150734,289.463589564732,290.380567133821
28/06/2021,15:41:09,480,1751.04,285.880381521867,289.514028669085,290.38057663267
28/06/2021,15:41:09,640,1751.2,285.787024263162,289.308096575056,290.221675039127
28/06/2021,15:41:09,800,1751.36,285.831587748312,289.39293422154,290.224047932404
28/06/2021,15:41:09,960,1751.52,285.820878685419,289.248704659598,290.243730759779
28/06/2021,15:41:10,120,1751.68,285.808033545413,289.285925641741,290.268008604744
28/06/2021,15:41:10,280,1751.84,285.885457561244,289.355649414063,290.360042344655
28/06/2021,15:41:10,440,1752,285.761687158939,289.193013218471,290.216662072188
28/06/2021,15:41:10,600,1752.16,285.881278953361,289.274991280692,290.280740902124
28/06/2021,15:41:10,760,1752.32,285.866870362555,289.258986816406,290.359036275093
28/06/2021,15:41:10,920,1752.48,285.888374213597,289.234264439174,290.241649905577
28/06/2021,15:41:11,080,1752.64,285.909830984758,289.196376778739,290.246020790757
28/06/2021,15:41:11,240,1752.8,285.932178593161,289.116162283761,290.239622810819
28/06/2021,15:41:11,400,1752.96,285.979495714657,289.166822509766,290.327843672392
28/06/2021,15:41:11,560,1753.12,285.914550167831,289.024393136161,290.254395339663
28/06/2021,15:41:11,720,1753.28,285.87471690729,289.098037981306,290.288346852688
28/06/2021,15:41:11,880,1753.44,285.853650577104,289.004309082031,290.241543195106
28/06/2021,15:41:12,040,1753.6,285.967916824111,288.989390171596,290.261043725424
28/06/2021,15:41:12,200,1753.76,285.96387408846,289.117015032087,290.278632561892
28/06/2021,15:41:12,360,1753.92,285.934409290103,288.931919468471,290.265440681912
28/06/2021,15:41:12,520,1754.08,285.87852516366,288.957732631138,290.211169514435
28/06/2021,15:41:12,680,1754.24,285.973118000893,288.980248500279,290.334115539955
28/06/2021,15:41:12,840,1754.4,285.997406312569,288.922950962612,290.336711555127
28/06/2021,15:41:13,000,1754.56,286.031099559075,288.987478550502,290.308870227132
28/06/2021,15:41:13,160,1754.72,285.953389076731,288.907235281808,290.352762992808
28/06/2021,15:41:13,320,1754.88,286.02687157099,288.885966796875,290.256964070907
28/06/2021,15:41:13,480,1755.04,285.998099322295,288.975761021205,290.36232065365
28/06/2021,15:41:13,640,1755.2,286.177899691328,288.986120605469,290.414606359621
28/06/2021,15:41:13,800,1755.36,286.282605655229,289.127167445592,290.630709010244
28/06/2021,15:41:13,960,1755.52,286.333070994622,289.093624267578,290.565087122633
28/06/2021,15:41:14,120,1755.68,286.425648444861,289.107662179129,290.59341875291
28/06/2021,15:41:14,280,1755.84,286.368160535343,289.077787388393,290.611374002419
28/06/2021,15:41:14,440,1756,286.465303047219,289.08624319894,290.670059305153
28/06/2021,15:41:14,600,1756.16,286.464480452801,289.133331298828,290.616966399136
28/06/2021,15:41:14,760,1756.32,286.353854385453,289.070110735212,290.657192002859
28/06/2021,15:41:14,920,1756.48,286.414078448885,289.126595982143,290.613768318631
28/06/2021,15:41:15,080,1756.64,286.349697707286,289.033906773158,290.625865203655
28/06/2021,15:41:15,240,1756.8,286.330259850277,288.988767613002,290.530774855456
28/06/2021,15:41:15,400,1756.96,286.434619999411,288.999080636161,290.59572737738
28/06/2021,15:41:15,560,1757.12,286.468705220438,288.955277099609,290.624386212684
28/06/2021,15:41:15,720,1757.28,286.356644826918,288.930531354632,290.606741797845
28/06/2021,15:41:15,880,1757.44,286.402348964059,288.915775320871,290.597770842495
28/06/2021,15:41:16,040,1757.6,286.336611033684,288.85253452846,290.499284958997
28/06/2021,15:41:16,200,1757.76,286.447065803873,288.905737827846,290.572677713356
28/06/2021,15:41:16,360,1757.92,286.476865835525,288.954661865234,290.500512331527
28/06/2021,15:41:16,520,1758.08,286.451398839903,288.934575718471,290.598072986729
28/06/2021,15:41:16,680,1758.24,286.515230265095,288.950066266741,290.63306714999
28/06/2021,15:41:16,840,1758.4,286.366767461575,288.797638462612,290.537381607965
28/06/2021,15:41:17,000,1758.56,286.489845314218,288.772153145926,290.581585814621
28/06/2021,15:41:17,160,1758.72,286.532344338882,288.764921875,290.519801664037
28/06/2021,15:41:17,320,1758.88,286.515661038346,288.767492152623,290.675298829742
28/06/2021,15:41:17,480,1759.04,286.516856744661,288.690200195313,290.68298036689
28/06/2021,15:41:17,640,1759.2,286.458940055502,288.716097063337,290.515937451495
28/06/2021,15:41:17,800,1759.36,286.409997681278,288.730388183594,290.532017789929
28/06/2021,15:41:17,960,1759.52,286.462762420501,288.709062325614,290.631357155099
28/06/2021,15:41:18,120,1759.68,286.610008048053,288.844339948382,290.755131399395
28/06/2021,15:41:18,280,1759.84,286.67979699523,288.875882393973,290.700685614782
28/06/2021,15:41:18,440,1760,286.654555124254,288.820096958705,290.708767922509
28/06/2021,15:41:18,600,1760.16,286.698685535833,288.795218854632,290.728996428433
28/06/2021,15:41:18,760,1760.32,286.768755735464,288.73251726423,290.631265198158
28/06/2021,15:41:18,920,1760.48,286.64409296237,288.752954275949,290.63570641524
28/06/2021,15:41:19,080,1760.64,286.688147923455,288.707023751395,290.629221328836
28/06/2021,15:41:19,240,1760.8,286.667062270581,288.778699951172,290.73805529866
28/06/2021,15:41:19,400,1760.96,286.717568862378,288.816165771484,290.749972918176
28/06/2021,15:41:19,560,1761.12,286.836532669451,288.833076171875,290.755344214029
28/06/2021,15:41:19,720,1761.28,286.739261339657,288.782682756696,290.627938580039
28/06/2021,15:41:19,880,1761.44,286.808498670108,288.776883893694,290.657159464249
28/06/2021,15:41:20,040,1761.6,286.783379789573,288.777134312221,290.750987273968
28/06/2021,15:41:20,200,1761.76,286.766821626443,288.666086774554,290.674404927437
28/06/2021,15:41:20,360,1761.92,286.766073255683,288.644505964007,290.691545499082
28/06/2021,15:41:20,520,1762.08,286.762256104742,288.574798932757,290.688965045853
28/06/2021,15:41:20,680,1762.24,286.795047779179,288.541886858259,290.653771204664
28/06/2021,15:41:20,840,1762.4,286.718934639015,288.558407679967,290.667647203862
28/06/2021,15:41:21,000,1762.56,286.684700357255,288.475039760045,290.631547738385
28/06/2021,15:41:21,160,1762.72,286.751924754387,288.596032191685,290.623136810909
28/06/2021,15:41:21,320,1762.88,286.718099776225,288.527039794922,290.739893629061
28/06/2021,15:41:21,480,1763.04,286.753206492668,288.500888148717,290.661266806899
28/06/2021,15:41:21,640,1763.2,286.722087610906,288.484674944196,290.597729411346
28/06/2021,15:41:21,800,1763.36,286.578735658272,288.439393136161,290.555335442751
28/06/2021,15:41:21,960,1763.52,286.804324356156,288.518582240513,290.622533128751
28/06/2021,15:41:22,120,1763.68,286.778003635119,288.493301827567,290.74575037672
28/06/2021,15:41:22,280,1763.84,286.770928157634,288.470181710379,290.693743371016
28/06/2021,15:41:22,440,1764,286.756529228172,288.441466413225,290.634288459424
28/06/2021,15:41:22,600,1764.16,286.812782786,288.524390171596,290.614360683012
28/06/2021,15:41:22,760,1764.32,286.749373699552,288.470646449498,290.673739199607
28/06/2021,15:41:22,920,1764.48,286.801534988173,288.458781040737,290.697673064983
28/06/2021,15:41:23,080,1764.64,286.832662151087,288.528323277065,290.6079707872
28/06/2021,15:41:23,240,1764.8,286.872662568212,288.460876464844,290.680637182779
28/06/2021,15:41:23,400,1764.96,286.759378404474,288.415908377511,290.593689773256
28/06/2021,15:41:23,560,1765.12,286.722175789838,288.502979736328,290.53097109763
28/06/2021,15:41:23,720,1765.28,286.805021813167,288.441123221261,290.586305327763
28/06/2021,15:41:23,880,1765.44,286.830985524547,288.431806989397,290.585565832277
28/06/2021,15:41:24,040,1765.6,286.822262864616,288.47770804269,290.658592173595
28/06/2021,15:41:24,200,1765.76,286.755076652795,288.307271030971,290.531985251319
28/06/2021,15:41:24,360,1765.92,286.785118524753,288.401149379185,290.640023945183
28/06/2021,15:41:24,520,1766.08,286.296041057337,287.942603062221,290.168353352326
28/06/2021,15:41:24,680,1766.24,286.320342864223,287.954777483259,290.146343913299
28/06/2021,15:41:24,840,1766.4,286.356276162306,288.006175013951,290.115373826185
28/06/2021,15:41:25,000,1766.56,286.34794854399,287.949791259766,290.10477048356
28/06/2021,15:41:25,160,1766.72,286.304317148487,287.891541224888,290.108160157867
28/06/2021,15:41:25,320,1766.88,286.316143553461,287.900687430246,290.03989415453
28/06/2021,15:41:25,480,1767.04,286.356089683034,287.922248709542,290.15614531056
28/06/2021,15:41:25,640,1767.2,286.340309948178,287.907309919085,290.132737721828
28/06/2021,15:41:25,800,1767.36,286.353367177685,287.892423270089,290.108993429222
28/06/2021,15:41:25,960,1767.52,286.297624290888,287.837058454241,290.014532430282
28/06/2021,15:41:26,120,1767.68,286.398920873901,287.98801007952,290.104411548337
28/06/2021,15:41:26,280,1767.84,286.33724714883,287.944206891741,290.156104889927
28/06/2021,15:41:26,440,1768,286.290509401254,287.851887904576,290.113944552592
28/06/2021,15:41:26,600,1768.16,286.378053138004,287.960741664342,290.043822635878
28/06/2021,15:41:26,760,1768.32,286.451207299927,287.949249441964,290.107016456048
28/06/2021,15:41:26,920,1768.48,286.411230192712,287.974979422433,290.18919463505
28/06/2021,15:41:27,080,1768.64,286.439742045187,287.975094866071,290.127046698766
28/06/2021,15:41:27,240,1768.8,286.38181094069,288.018078613281,290.164268241023
28/06/2021,15:41:27,400,1768.96,286.374996166133,287.919462367467,290.064468282737
28/06/2021,15:41:27,560,1769.12,286.339649602995,287.86177054269,289.976591804959
28/06/2021,15:41:27,720,1769.28,286.353010474737,287.935671735491,290.076785662316
28/06/2021,15:41:27,880,1769.44,286.415201925153,287.979542933873,290.086372628117
28/06/2021,15:41:28,040,1769.6,286.285050588637,287.917890276228,290.117438107926
28/06/2021,15:41:28,200,1769.76,286.389646290535,287.990224609375,290.057935095781
28/06/2021,15:41:28,360,1769.92,286.36342064939,287.912603759766,290.004153220069
28/06/2021,15:41:28,520,1770.08,286.354878181189,287.887259347098,290.098151402758
28/06/2021,15:41:28,680,1770.24,286.33958596081,287.874711739676,290.008577056278
28/06/2021,15:41:28,840,1770.4,286.448194340845,287.933837716239,290.089896296823
28/06/2021,15:41:29,000,1770.56,286.428339205795,287.895721958705,290.115120388814
28/06/2021,15:41:29,160,1770.72,286.413280391214,287.987125767299,290.115031261318
28/06/2021,15:41:29,320,1770.88,286.45934015782,287.937386648996,290.074956224454
28/06/2021,15:41:29,480,1771.04,286.390721613438,288.0141519601,290.167599507515
28/06/2021,15:41:29,640,1771.2,286.43191881036,288.0891683524,290.177874230391
28/06/2021,15:41:29,800,1771.36,285.997083501001,287.549761788504,289.715395491644
28/06/2021,15:41:29,960,1771.52,286.024732580137,287.592928466797,289.623712198624
28/06/2021,15:41:30,120,1771.68,286.052089211929,287.567600097656,289.706088640832
28/06/2021,15:41:30,280,1771.84,285.996498452958,287.59268484933,289.672488585213
28/06/2021,15:41:30,440,1772,286.059359603192,287.647380894252,289.748498171371
28/06/2021,15:41:30,600,1772.16,286.001133904385,287.590497174944,289.666255723562
28/06/2021,15:41:30,760,1772.32,286.000084191711,287.590414341518,289.654609932805
28/06/2021,15:41:30,920,1772.48,286.022988784253,287.572403913225,289.69059500789
28/06/2021,15:41:31,080,1772.64,286.102643036962,287.619077322824,289.637216125893
28/06/2021,15:41:31,240,1772.8,286.020497844447,287.639339948382,289.588842733017
28/06/2021,15:41:31,400,1772.96,285.984489555934,287.570210135324,289.589577984336
28/06/2021,15:41:31,560,1773.12,285.958460975532,287.535392717634,289.58288271064
28/06/2021,15:41:31,720,1773.28,286.058266031083,287.612350202288,289.68197126578
28/06/2021,15:41:31,880,1773.44,286.046285351317,287.612163260324,289.65366368578
28/06/2021,15:41:32,040,1773.6,286.083852950053,287.639962681362,289.641300226679
28/06/2021,15:41:32,200,1773.76,286.127795502169,287.678316476004,289.700565363398
28/06/2021,15:41:32,360,1773.92,286.001422671217,287.601601213728,289.557764116502
